timestamp,open,high,low,close,volume,funding_rate,best_bid_proxy,best_ask_proxy,spread_bps,log_return,best_bid,best_ask
2026-05-12T20:15:00+00:00,80735.0,80790.0,80720.0,80778.0,3.6059,-6.465166889407e-06,80699.97852474323,80709.8421258304,0.12390729256370384,0.0005324648915684729,,
2026-05-12T20:15:00+00:00,80735.0,80790.0,80720.0,80778.0,3.6059,-6.465008418777e-06,,,0.24780690885661893,0.0005324648915684729,80707.0,80709.0
2026-05-12T20:15:00+00:00,80735.0,80790.0,80720.0,80778.0,3.6059,-6.467640499793e-06,,,0.12394875958278848,0.0005324648915684729,80678.0,80679.0
2026-05-12T20:15:00+00:00,80735.0,80790.0,80720.0,80778.0,3.6059,-6.469766092814e-06,,,0.12399332915889126,0.0005324648915684729,80649.0,80650.0
2026-05-12T20:30:00+00:00,80778.0,80780.0,80608.0,80673.0,13.1693,-6.471622650488e-06,,,0.12402254729909898,-0.0013007044218187843,80630.0,80631.0
2026-05-12T20:45:00+00:00,80673.0,80688.0,80608.0,80660.0,4.4658,-6.299603477982e-06,,,0.12394722327233065,-0.0001611573581119173,80679.0,80680.0
2026-05-12T21:15:00+00:00,80698.0,80698.0,80605.0,80628.0,12.1203,-6.302673848269e-06,,,0.12401178111920633,-0.000867808095322837,80637.0,80638.0
2026-05-13T03:30:00+00:00,81075.0,81178.0,81021.0,81173.0,38.8182,-1.696058051649e-06,,,0.24620839078195783,0.001208027364502135,81231.0,81233.0
2026-05-13T03:45:00+00:00,81173.0,81288.0,81152.0,81223.0,31.8612,-7.51667074672e-07,,,0.1231049531277891,0.0006157787332192535,81231.0,81232.0
2026-05-13T03:45:00+00:00,81173.0,81288.0,81152.0,81223.0,31.8612,-7.52077777905e-07,,,0.12317318766051007,0.0006157787332192535,81186.0,81187.0
2026-05-13T04:00:00+00:00,81223.0,81245.0,81130.0,81154.0,10.0122,-7.52260086193e-07,,,0.12320961034960727,-0.0008498741096724914,81162.0,81163.0
2026-05-13T04:00:00+00:00,81223.0,81245.0,81130.0,81154.0,10.0122,-7.51976636476e-07,,,0.12316105154905813,-0.0008498741096724914,81194.0,81195.0
2026-05-13T04:15:00+00:00,81154.0,81196.0,81096.0,81186.0,27.2683,-7.51627047131e-07,,,0.12310646862939412,0.0003942343281317789,81230.0,81231.0
2026-05-13T05:00:00+00:00,81211.0,81227.0,81136.0,81138.0,31.8602,1.298934157637e-06,,,0.12329620062757767,-0.0008992972536918813,81105.0,81106.0
2026-05-13T05:00:00+00:00,81211.0,81227.0,81136.0,81138.0,31.8602,1.299158428027e-06,,,0.12331900777526345,-0.0008992972536918813,81090.0,81091.0
2026-05-13T05:15:00+00:00,81138.0,81138.0,81067.0,81103.0,23.5521,1.298828906217e-06,,,0.12329012014622209,-0.00043145691339365665,81109.0,81110.0
2026-05-13T05:30:00+00:00,81103.0,81123.0,80990.0,81014.0,34.7222,1.300409082361e-06,,,0.123431646639882,-0.001097972562298983,81016.0,81017.0
2026-05-13T05:45:00+00:00,81014.0,81071.0,80973.0,81003.0,14.1625,1.775518194661e-06,,,0.24691662860035307,-0.0001357882199633085,80998.0,81000.0
2026-05-13T06:00:00+00:00,81003.0,81081.0,80972.0,81081.0,22.5854,1.774137746513e-06,,,0.1233646473929966,0.0009624639819005275,81060.0,81061.0
2026-05-13T06:15:00+00:00,81081.0,81133.0,81019.0,81085.0,66.9645,1.773776382859e-06,,,0.36999808834321024,4.9332165815469985e-05,81080.0,81083.0
2026-05-13T06:30:00+00:00,81085.0,81104.0,81002.0,81032.0,22.1503,1.775212041773e-06,,,0.123431646639882,-0.0006538487868416431,81016.0,81017.0
2026-05-13T06:45:00+00:00,81032.0,81045.0,80929.0,80957.0,26.8596,2.172685153346e-06,,,0.1234910932049026,-0.0009259888678749018,80977.0,80978.0
2026-05-13T07:00:00+00:00,80957.0,81002.0,80950.0,80978.0,17.7934,2.172411836083e-06,,,0.12347432042820894,0.00025936332624471335,80988.0,80989.0
2026-05-13T07:15:00+00:00,80978.0,81036.0,80871.0,80903.0,45.4035,2.174970979355e-06,,,0.12361627037350656,-0.0009266066476764023,80895.0,80896.0
2026-05-13T07:30:00+00:00,80903.0,80952.0,80870.0,80940.0,30.8146,2.173555031602e-06,,,0.12353533419396283,0.0004572332525299881,80948.0,80949.0
2026-05-13T07:45:00+00:00,80940.0,81007.0,80914.0,80997.0,8.917,2.418404607442e-06,,,0.1234575522071124,0.0007039775017943326,80999.0,81000.0
2026-05-13T08:00:00+00:00,80997.0,81046.0,80940.0,80986.0,12.8889,2.41854889486e-06,,,0.12346822236626848,-0.00013581672171659656,80992.0,80993.0
2026-05-13T08:15:00+00:00,80986.0,81096.0,80986.0,81012.0,15.0347,2.418009636685e-06,,,0.12343621742055337,0.00032099161993668626,81013.0,81014.0
2026-05-13T08:30:00+00:00,81012.0,81149.0,80914.0,81128.0,34.2588,2.414429111779e-06,,,0.12325972673318585,0.0014308624619615853,81129.0,81130.0
2026-05-13T08:45:00+00:00,81128.0,81230.0,81103.0,81176.0,85.695,3.020223486739e-06,,,0.12318987871956441,0.0005914826670865732,81175.0,81176.0
2026-05-13T09:00:00+00:00,81176.0,81317.0,81140.0,81211.0,123.6015,3.018499560587e-06,,,0.12311556242266804,0.0004310689961877932,81224.0,81225.0
2026-05-13T09:15:00+00:00,81211.0,81224.0,81103.0,81138.0,73.775,3.020853980238e-06,,,0.12322175603324523,-0.0008992972536918813,81154.0,81155.0
2026-05-13T09:30:00+00:00,81138.0,81290.0,81138.0,81213.0,156.4865,3.018911412498e-06,,,0.12312920563192986,0.000923924156121283,81215.0,81216.0
2026-05-13T09:45:00+00:00,81213.0,81274.0,81207.0,81270.0,37.5968,5.362107733811e-06,,,0.12303679415329155,0.0007016118897144412,81276.0,81277.0
2026-05-13T10:00:00+00:00,81270.0,81285.0,81076.0,81076.0,136.9157,5.374970162301e-06,,,0.1233296539986557,-0.0023899583893953924,81083.0,81084.0
2026-05-13T10:15:00+00:00,81076.0,81128.0,80949.0,80949.0,24.5918,5.380804405776e-06,,,0.3703132232680142,-0.0015676596328855915,81011.0,81014.0
2026-05-13T10:30:00+00:00,80949.0,81020.0,80797.0,80829.0,31.1857,5.3909658826e-06,,,0.12369578259229252,-0.0014835147178004415,80843.0,80844.0
2026-05-13T10:45:00+00:00,80829.0,80864.0,80783.0,80786.0,23.6189,2.98675200874e-06,,,0.3714089398131813,-0.0005321288372323953,80772.0,80775.0
2026-05-13T11:00:00+00:00,80786.0,80820.0,80547.0,80547.0,63.4394,2.995215769197e-06,,,0.12416267794063782,-0.0029628182062477765,80539.0,80540.0
2026-05-13T11:15:00+00:00,80547.0,80663.0,80523.0,80551.0,130.6402,2.994774254749e-06,,,0.12414572224877561,4.965921365658188e-05,80550.0,80551.0
2026-05-13T11:30:00+00:00,80551.0,80664.0,80526.0,80661.0,115.6028,2.991392875069e-06,,,0.12399486661252224,0.001364662891982393,80648.0,80649.0
2026-05-13T11:45:00+00:00,80661.0,80669.0,80472.0,80487.0,150.5141,4.574906335909e-06,,,0.124286131532013,-0.002159506386927266,80459.0,80460.0
2026-05-13T12:00:00+00:00,80487.0,80579.0,80430.0,80511.0,58.2652,4.569864646866e-06,,,0.6210061541709878,0.00029814035177801293,80512.0,80517.0
2026-05-13T12:15:00+00:00,80511.0,80547.0,80150.0,80336.0,108.6583,4.587968014231e-06,,,0.4985790497083313,-0.002175981759691765,80226.0,80230.0
2026-05-13T12:30:00+00:00,80336.0,80344.0,79825.0,80160.0,372.0281,4.592661062745e-06,,,0.12479642583036421,-0.0021932019557950686,80130.0,80131.0
2026-05-13T12:45:00+00:00,80160.0,80263.0,80117.0,80186.0,62.5626,6.553839825124e-06,,,0.12471238206885371,0.0003242987068946519,80184.0,80185.0
2026-05-13T13:00:00+00:00,80186.0,80335.0,80182.0,80302.0,32.039,6.547215826954e-06,,,0.1245803200468422,0.001445591199351466,80269.0,80270.0
2026-05-13T13:15:00+00:00,80302.0,80326.0,80118.0,80118.0,115.7158,6.561748490699e-06,,,0.12484160721085123,-0.002293979312918821,80101.0,80102.0
2026-05-13T13:30:00+00:00,80118.0,80199.0,79756.0,79831.0,187.1712,6.58480109283e-06,,,0.12530150675061869,-0.003588647731566336,79807.0,79808.0
2026-05-13T13:45:00+00:00,79831.0,79831.0,79557.0,79639.0,158.8914,6.449171588878e-06,,,0.1256715573847749,-0.0024079775854228165,79572.0,79573.0
2026-05-13T14:00:00+00:00,79639.0,79770.0,79452.0,79692.0,148.4631,6.441496526134e-06,,,0.1255232751532953,0.0006652817336842144,79666.0,79667.0
2026-05-13T14:15:00+00:00,79692.0,79885.0,79642.0,79826.0,65.0367,6.428640819729e-06,,,0.6264133451099042,0.0016800615794970335,79817.0,79822.0
2026-05-13T14:30:00+00:00,79826.0,79845.0,79678.0,79686.0,66.1456,6.439097850639e-06,,,0.12547917359416272,-0.0017553542799053474,79694.0,79695.0
2026-05-13T14:45:00+00:00,79686.0,79791.0,79628.0,79728.0,27.5561,4.55700614185e-06,,,0.12530935747626953,0.0005269298928799861,79802.0,79803.0
2026-05-13T15:00:00+00:00,79728.0,79835.0,79384.0,79411.0,82.9141,4.580029790745e-06,,,0.12593110309349756,-0.003983943838784479,79408.0,79409.0
2026-05-13T15:15:00+00:00,79411.0,79460.0,79229.0,79259.0,112.8345,4.590042434543e-06,,,0.12620446385188644,-0.0019159267220833648,79236.0,79237.0
2026-05-13T15:30:00+00:00,79259.0,79323.0,79201.0,79228.0,80.9692,4.591541018318e-06,,,0.12623792060897174,-0.0003911992831632217,79215.0,79216.0
2026-05-13T15:45:00+00:00,79228.0,79248.0,78767.0,78806.0,258.1882,3.601335923071e-06,,,0.12687215727072615,-0.005340635597869551,78819.0,78820.0
2026-05-13T16:00:00+00:00,78806.0,79024.0,78735.0,78907.0,167.0687,3.597724863552e-06,,,0.5070222582771384,0.0012808077179087974,78890.0,78894.0
2026-05-13T16:15:00+00:00,78907.0,79049.0,78830.0,79041.0,62.5701,3.590800070743e-06,,,0.12650141365329756,0.001696761366384078,79050.0,79051.0
2026-05-13T16:30:00+00:00,79041.0,79155.0,79016.0,79121.0,75.4853,3.587793999511e-06,,,0.12639588454999903,0.0010116210824662063,79116.0,79117.0
